sep=,
2024-01-02 09:16:04,406
2024-01-02 09:18:11,408
2024-01-02 09:20:18,410
2024-01-02 09:22:25,407
2024-01-02 09:24:32,409
2024-01-02 09:26:39,408
2024-01-02 09:28:46,410
2024-01-02 09:30:53,417
2024-01-02 09:33:00,414
2024-01-02 09:35:07,412
2024-01-02 09:37:14,413
2024-01-02 09:39:21,410
2024-01-02 09:41:28,411
2024-01-02 09:43:35,409
2024-01-02 09:45:42,410
2024-01-02 09:47:49,409
2024-01-02 09:49:56,410
2024-01-02 09:52:03,409
2024-01-02 09:54:11,411
2024-01-02 09:56:18,411
2024-01-02 09:58:25,412
2024-01-02 10:00:32,416
2024-01-02 10:02:39,417
2024-01-02 10:04:46,422
2024-01-02 10:06:53,417
2024-01-02 10:09:00,418
2024-01-02 10:11:07,421
2024-01-02 10:13:14,424
2024-01-02 10:15:21,426
2024-01-02 10:17:28,427
2024-01-02 10:19:35,428
2024-01-02 10:21:42,430
2024-01-02 10:23:49,434
2024-01-02 10:25:56,435
2024-01-02 10:28:03,439
2024-01-02 10:30:10,442
2024-01-02 10:32:17,446
2024-01-02 10:34:24,449
2024-01-02 10:36:31,455
2024-01-02 10:38:38,454
2024-01-02 10:40:45,457
2024-01-02 10:42:52,463
2024-01-02 10:44:59,468
2024-01-02 10:47:06,472
2024-01-02 10:49:13,475
2024-01-02 10:51:20,472
2024-01-02 10:53:27,477
2024-01-02 10:55:34,479
2024-01-02 10:57:41,481
2024-01-02 10:59:48,482
2024-01-02 11:01:55,473
2024-01-02 11:04:02,473
2024-01-02 11:06:10,474
2024-01-02 11:08:17,478
2024-01-02 11:10:24,478
2024-01-02 11:12:31,480
2024-01-02 11:14:38,479
2024-01-02 11:16:45,476
2024-01-02 11:18:52,481
2024-01-02 11:20:59,481
2024-01-02 11:23:06,478
2024-01-02 11:25:13,480
2024-01-02 11:27:20,477
2024-01-02 11:29:27,478
2024-01-02 11:31:34,475
2024-01-02 11:33:41,477
2024-01-02 11:35:48,473
2024-01-02 11:37:55,473
2024-01-02 11:40:02,472
2024-01-02 11:42:09,473
2024-01-02 11:44:16,472
2024-01-02 11:46:23,472
2024-01-02 11:48:30,471
2024-01-02 11:50:37,473
2024-01-02 11:52:44,468
2024-01-02 11:54:51,469
2024-01-02 11:56:58,470
2024-01-02 11:59:05,470
2024-01-02 12:01:12,472
2024-01-02 12:03:19,477
2024-01-02 12:05:26,475
2024-01-02 12:07:33,473
2024-01-02 12:09:40,474
2024-01-02 12:11:47,475
2024-01-02 12:13:54,479
2024-01-02 12:16:01,477
2024-01-02 12:18:09,473
2024-01-02 12:20:16,474
2024-01-02 12:22:23,481
2024-01-02 12:24:30,481
2024-01-02 12:26:37,483
2024-01-02 12:28:44,485
2024-01-02 12:30:51,486
2024-01-02 12:32:58,482
2024-01-02 12:35:05,483
2024-01-02 12:37:12,488
2024-01-02 12:39:19,488
2024-01-02 12:41:26,488
2024-01-02 12:43:33,485
2024-01-02 12:45:40,490
2024-01-02 12:47:47,494
2024-01-02 12:49:54,493
2024-01-02 12:52:01,491
2024-01-02 12:54:08,494
2024-01-02 12:56:15,492
2024-01-02 12:58:22,490
2024-01-02 13:00:29,490
2024-01-02 13:02:36,488
2024-01-02 13:04:43,488
2024-01-02 13:06:50,486
2024-01-02 13:08:57,484
2024-01-02 13:11:04,485
2024-01-02 13:13:11,489
2024-01-02 13:15:18,496
2024-01-02 13:17:25,495
2024-01-02 13:19:32,498
2024-01-02 13:21:39,502
2024-01-02 13:23:46,499
2024-01-02 13:25:53,502
2024-01-02 13:28:00,500
2024-01-02 13:30:08,504
2024-01-02 13:32:15,509
2024-01-02 13:34:22,512
2024-01-02 13:36:29,514
2024-01-02 13:38:36,517
2024-01-02 13:40:43,520
2024-01-02 13:42:50,516
2024-01-02 13:44:57,513
2024-01-02 13:47:04,508
2024-01-02 13:49:11,512
2024-01-02 13:51:18,513
2024-01-02 13:53:25,510
2024-01-02 13:55:32,509
2024-01-02 13:57:39,515
2024-01-02 13:59:46,517
2024-01-02 14:01:53,513
2024-01-02 14:04:00,512
2024-01-02 14:06:07,511
2024-01-02 14:08:14,514
2024-01-02 14:10:21,517
2024-01-02 14:12:28,522
2024-01-02 14:14:35,523
2024-01-02 14:16:42,526
2024-01-02 14:18:49,523
2024-01-02 14:20:56,519
2024-01-02 14:23:03,523
2024-01-02 14:25:10,579
2024-01-02 14:27:17,576
2024-01-02 14:29:24,589
2024-01-02 14:31:31,630
2024-01-02 14:33:38,654
2024-01-02 14:35:44,672
2024-01-02 14:37:51,692
2024-01-02 14:39:58,702
2024-01-02 14:42:05,701
2024-01-02 14:44:12,694
2024-01-02 14:46:19,682
2024-01-02 14:48:26,680
2024-01-02 14:50:33,687
2024-01-02 14:52:40,699
2024-01-02 14:54:47,725
2024-01-02 14:56:54,738
2024-01-02 14:59:01,747
2024-01-02 15:01:08,753
2024-01-02 15:03:15,766
2024-01-02 15:05:22,780
2024-01-02 15:07:29,792
2024-01-02 15:09:36,791
2024-01-02 15:11:43,785
2024-01-02 15:13:50,775
2024-01-02 15:15:57,750
2024-01-02 15:18:04,725
2024-01-02 15:20:11,731
2024-01-02 15:22:18,750
2024-01-02 15:24:25,774
2024-01-02 15:26:32,787
2024-01-02 15:28:39,792
2024-01-02 15:30:46,810
2024-01-02 15:32:53,817
2024-01-02 15:35:00,819
2024-01-02 15:37:07,826
2024-01-02 15:39:14,822
2024-01-02 15:41:21,827
2024-01-02 15:43:28,831
2024-01-02 15:45:36,835
2024-01-02 15:47:43,833
2024-01-02 15:49:50,842
2024-01-02 15:51:57,845
2024-01-02 15:54:04,849
2024-01-02 15:56:11,857
2024-01-02 15:58:18,856
2024-01-02 16:00:25,867
2024-01-02 16:02:32,879
2024-01-02 16:04:39,891
2024-01-02 16:06:46,892
2024-01-02 16:08:53,892
2024-01-02 16:11:00,890
2024-01-02 16:13:07,894
2024-01-02 16:15:14,895
2024-01-02 16:17:21,905
2024-01-02 16:19:28,899
2024-01-02 16:21:35,896
2024-01-02 16:23:42,902
2024-01-02 16:25:49,889
2024-01-02 16:27:56,883
2024-01-02 16:30:03,833
2024-01-02 16:32:10,813
2024-01-02 16:34:17,825
2024-01-02 16:36:24,854
2024-01-02 16:38:31,883
2024-01-02 16:40:38,901
2024-01-02 16:42:45,902
2024-01-02 16:44:52,906
2024-01-02 16:46:59,917
2024-01-02 16:49:06,925
2024-01-02 16:51:13,932
2024-01-02 16:53:20,940
2024-01-02 16:55:27,940
2024-01-02 16:57:35,946
2024-01-02 16:59:42,946
2024-01-02 17:01:49,950
2024-01-02 17:03:56,952
2024-01-02 17:06:03,955
2024-01-02 17:08:10,958
2024-01-02 17:10:17,961
2024-01-02 17:12:24,958
2024-01-02 17:14:31,962
2024-01-02 17:16:38,954
2024-01-02 17:18:45,921
2024-01-02 17:20:52,949
2024-01-02 17:22:59,944
2024-01-02 17:25:06,961
2024-01-02 17:27:13,968
2024-01-02 17:29:20,979
2024-01-02 17:31:27,989
2024-01-02 17:33:34,996
2024-01-02 17:35:41,1006
2024-01-02 17:37:48,1010
2024-01-02 17:39:55,1021
2024-01-02 17:42:02,1021
2024-01-02 17:44:09,1024
2024-01-02 17:46:16,994
2024-01-02 17:48:23,972
2024-01-02 17:50:30,935
2024-01-02 17:52:37,948
2024-01-02 17:54:44,962
2024-01-02 17:56:51,968
2024-01-02 17:58:58,971
2024-01-02 18:01:05,982
2024-01-02 18:03:12,995
2024-01-02 18:05:19,1005
2024-01-02 18:07:26,1017
2024-01-02 18:09:34,1022
2024-01-02 18:11:41,1024
2024-01-02 18:13:48,1022
2024-01-02 18:15:55,1027
2024-01-02 18:18:02,1030
2024-01-02 18:20:09,1034
2024-01-02 18:22:16,1036
2024-01-02 18:24:23,1029
2024-01-02 18:26:30,1035
2024-01-02 18:28:37,1035
2024-01-02 18:30:44,1045
2024-01-02 18:32:51,1051
2024-01-02 18:34:58,1061
2024-01-02 18:37:05,1059
2024-01-02 18:39:12,1057
2024-01-02 18:41:19,1056
2024-01-02 18:43:26,1060
2024-01-02 18:45:33,1061
2024-01-02 18:47:40,1061
2024-01-02 18:49:47,1057
2024-01-02 18:51:54,1050
2024-01-02 18:54:01,1055
2024-01-02 18:56:08,1061
2024-01-02 18:58:15,1002
2024-01-02 19:00:22,1033
2024-01-02 19:02:29,1024
2024-01-02 19:04:36,990
2024-01-02 19:06:43,987
2024-01-02 19:08:50,1002
2024-01-02 19:10:57,1023
2024-01-02 19:13:04,1033
2024-01-02 19:15:11,1037
2024-01-02 19:17:18,1046
2024-01-02 19:19:25,1053
2024-01-02 19:21:33,1055
2024-01-02 19:23:40,1051
2024-01-02 19:25:47,1042
2024-01-02 19:27:54,1041
2024-01-02 19:30:01,1042
2024-01-02 19:32:08,1045
2024-01-02 19:34:15,1044
2024-01-02 19:36:22,1046
2024-01-02 19:38:29,1053
2024-01-02 19:40:36,1058
2024-01-02 19:42:43,1052
2024-01-02 19:44:50,1051
2024-01-02 19:46:57,1042
2024-01-02 19:49:04,1073
2024-01-02 19:51:11,1067
2024-01-02 19:57:32,1094
2024-01-02 19:59:39,1098
2024-01-02 20:01:46,1093
2024-01-02 20:03:53,1088
2024-01-02 20:06:00,1081
2024-01-02 20:08:07,1076
2024-01-02 20:10:14,1081
2024-01-02 20:12:21,1078
2024-01-02 20:14:28,1073
2024-01-02 20:16:35,1079
2024-01-02 20:18:42,1073
2024-01-02 20:20:49,1068
2024-01-02 20:22:56,1065
2024-01-02 20:25:03,1063
2024-01-02 20:27:10,1065
2024-01-02 20:29:17,1059
2024-01-02 20:31:24,1050
2024-01-02 20:33:31,1048
2024-01-02 20:35:39,1030
2024-01-02 20:37:46,994
2024-01-02 20:39:53,964
2024-01-02 20:42:00,977
2024-01-02 20:44:07,1004
2024-01-02 20:46:14,1036
2024-01-02 20:48:21,1044
2024-01-02 20:50:28,1055
2024-01-02 20:52:35,1058
2024-01-02 20:54:42,1058
2024-01-02 20:56:49,1054
2024-01-02 20:58:56,1035
2024-01-02 21:01:03,973
2024-01-02 21:03:10,963
2024-01-02 21:05:17,959
2024-01-02 21:07:24,959
2024-01-02 21:09:31,952
2024-01-02 21:11:38,951
2024-01-02 21:13:45,945
2024-01-02 21:15:52,947
2024-01-02 21:17:59,943
2024-01-02 21:20:06,938
2024-01-02 21:22:13,929
2024-01-02 21:24:20,926
2024-01-02 21:26:27,916
2024-01-02 21:28:34,916
2024-01-02 21:30:41,908
2024-01-02 21:32:48,902
2024-01-02 21:34:55,895
2024-01-02 21:37:02,890
2024-01-02 21:39:09,888
2024-01-02 21:41:15,885
2024-01-02 21:43:22,878
2024-01-02 21:45:29,879
2024-01-02 21:47:36,876
2024-01-02 21:49:43,866
2024-01-02 21:51:50,860
2024-01-02 21:53:57,859
2024-01-02 21:56:04,861
2024-01-02 21:58:11,857
2024-01-02 22:00:18,850
2024-01-02 22:02:25,849
2024-01-02 22:04:32,845
2024-01-02 22:06:39,858
2024-01-02 22:08:46,854
2024-01-02 22:10:53,841
2024-01-02 22:13:00,837
2024-01-02 22:15:07,843
2024-01-02 22:17:14,847
2024-01-02 22:19:21,835
2024-01-02 22:21:28,835
2024-01-02 22:23:35,835
2024-01-02 22:25:42,834
2024-01-02 22:27:49,824
2024-01-02 22:29:56,812
2024-01-02 22:32:03,806
2024-01-02 22:34:10,809
2024-01-02 22:36:17,804
2024-01-02 22:38:24,800
2024-01-02 22:40:31,796
2024-01-02 22:42:38,791
2024-01-02 22:44:45,788
2024-01-02 22:46:52,784
2024-01-02 22:48:59,783
2024-01-02 22:51:06,781
2024-01-02 22:53:14,786
2024-01-02 22:55:21,791
2024-01-02 22:57:28,792
2024-01-02 22:59:35,791
2024-01-02 23:01:42,788
2024-01-02 23:03:49,783
2024-01-02 23:05:56,780
2024-01-02 23:08:03,776
2024-01-02 23:10:10,782
2024-01-02 23:12:17,785
2024-01-02 23:14:24,778
2024-01-02 23:16:31,768
2024-01-02 23:18:38,768
2024-01-02 23:20:45,770
2024-01-02 23:22:52,774
2024-01-02 23:24:59,768
2024-01-02 23:27:06,764
2024-01-02 23:29:13,763
2024-01-02 23:31:20,758
2024-01-02 23:33:27,760
2024-01-02 23:35:34,758
2024-01-02 23:37:41,754
2024-01-02 23:39:48,751
2024-01-02 23:41:55,758
2024-01-02 23:44:02,765
2024-01-02 23:46:09,763
2024-01-02 23:48:16,757
2024-01-02 23:50:23,756
2024-01-02 23:52:30,751
2024-01-02 23:54:37,754
2024-01-02 23:56:44,753
2024-01-02 23:58:51,751
2024-01-03 00:00:58,753
2024-01-03 00:03:05,748
2024-01-03 00:05:13,744
2024-01-03 00:07:20,742
2024-01-03 00:09:27,737
2024-01-03 00:11:34,741
2024-01-03 00:13:41,740
2024-01-03 00:15:48,732
2024-01-03 00:17:55,735
2024-01-03 00:20:02,735
2024-01-03 00:22:09,731
2024-01-03 00:24:16,731
2024-01-03 00:26:23,736
2024-01-03 00:28:30,732
2024-01-03 00:30:37,737
2024-01-03 00:32:44,738
2024-01-03 00:34:51,741
2024-01-03 00:36:58,744
2024-01-03 00:39:05,751
2024-01-03 00:41:12,747
2024-01-03 00:43:19,741
2024-01-03 00:45:26,744
2024-01-03 00:47:33,739
2024-01-03 00:49:40,739
2024-01-03 00:51:47,738
2024-01-03 00:53:54,732
2024-01-03 00:56:01,734
2024-01-03 00:58:08,739
2024-01-03 01:00:15,741
2024-01-03 01:02:22,744
2024-01-03 01:04:29,739
2024-01-03 01:06:36,732
2024-01-03 01:08:43,731
2024-01-03 01:10:50,732
2024-01-03 01:12:57,735
2024-01-03 01:15:04,732
2024-01-03 01:17:12,730
2024-01-03 01:19:19,726
2024-01-03 01:21:26,728
2024-01-03 01:23:33,731
2024-01-03 01:25:40,722
2024-01-03 01:27:47,723
2024-01-03 01:29:54,722
2024-01-03 01:32:01,723
2024-01-03 01:34:08,724
2024-01-03 01:36:15,718
2024-01-03 01:38:22,718
2024-01-03 01:40:29,722
2024-01-03 01:42:36,715
2024-01-03 01:44:43,712
2024-01-03 01:46:50,713
2024-01-03 01:48:57,717
2024-01-03 01:51:04,714
2024-01-03 01:53:11,715
2024-01-03 01:55:18,712
2024-01-03 01:57:25,719
2024-01-03 01:59:32,719
2024-01-03 02:01:39,715
2024-01-03 02:03:46,713
2024-01-03 02:05:53,712
2024-01-03 02:08:00,708
2024-01-03 02:10:07,708
2024-01-03 02:12:14,708
2024-01-03 02:14:21,710
2024-01-03 02:16:28,704
2024-01-03 02:18:35,707
2024-01-03 02:20:42,706
2024-01-03 02:22:49,702
2024-01-03 02:24:56,697
2024-01-03 02:27:03,702
2024-01-03 02:29:11,698
2024-01-03 02:31:18,693
2024-01-03 02:33:25,699
2024-01-03 02:35:32,706
2024-01-03 02:37:39,711
2024-01-03 02:39:46,708
2024-01-03 02:41:53,710
2024-01-03 02:44:00,708
2024-01-03 02:46:07,703
2024-01-03 02:48:14,700
2024-01-03 02:50:21,701
2024-01-03 02:52:28,702
2024-01-03 02:54:35,705
2024-01-03 02:56:42,700
2024-01-03 02:58:49,701
2024-01-03 03:00:56,696
2024-01-03 03:03:03,698
2024-01-03 03:05:10,695
2024-01-03 03:07:17,694
2024-01-03 03:09:24,691
2024-01-03 03:11:31,693
2024-01-03 03:13:38,689
2024-01-03 03:15:45,689
2024-01-03 03:17:52,687
2024-01-03 03:19:59,683
2024-01-03 03:22:06,687
2024-01-03 03:24:13,687
2024-01-03 03:26:20,691
2024-01-03 03:28:27,695
2024-01-03 03:30:34,690
2024-01-03 03:32:41,686
2024-01-03 03:34:48,685
2024-01-03 03:36:55,696
2024-01-03 03:39:02,698
2024-01-03 03:41:10,690
2024-01-03 03:43:17,696
2024-01-03 03:45:24,692
2024-01-03 03:47:31,691
2024-01-03 03:49:38,684
2024-01-03 03:51:45,677
2024-01-03 03:53:52,680
2024-01-03 03:55:59,680
2024-01-03 03:58:06,678
2024-01-03 04:00:13,679
2024-01-03 04:02:20,677
2024-01-03 04:04:27,675
2024-01-03 04:06:34,679
2024-01-03 04:08:41,679
2024-01-03 04:10:48,681
2024-01-03 04:12:55,679
2024-01-03 04:15:02,672
2024-01-03 04:17:09,673
2024-01-03 04:19:16,677
2024-01-03 04:21:23,680
2024-01-03 04:23:30,683
2024-01-03 04:25:37,681
2024-01-03 04:27:44,683
2024-01-03 04:29:51,683
2024-01-03 04:31:58,686
2024-01-03 04:34:05,693
2024-01-03 04:36:12,699
2024-01-03 04:38:19,698
2024-01-03 04:40:26,692
2024-01-03 04:42:33,685
2024-01-03 04:44:40,684
2024-01-03 04:46:46,675
2024-01-03 04:48:53,676
2024-01-03 04:51:00,677
2024-01-03 04:53:07,678
2024-01-03 04:55:14,678
2024-01-03 04:57:21,681
2024-01-03 04:59:28,681
2024-01-03 05:01:35,682
2024-01-03 05:03:42,679
2024-01-03 05:05:49,676
2024-01-03 05:07:56,678
2024-01-03 05:10:03,682
2024-01-03 05:12:10,679
2024-01-03 05:14:17,674
2024-01-03 05:16:24,672
2024-01-03 05:18:31,671
2024-01-03 05:20:38,674
2024-01-03 05:22:45,673
2024-01-03 05:24:52,674
2024-01-03 05:26:59,673
2024-01-03 05:29:06,669
2024-01-03 05:31:13,665
2024-01-03 05:33:20,661
2024-01-03 05:35:27,660
2024-01-03 05:37:34,657
2024-01-03 05:39:41,656
2024-01-03 05:41:48,660
2024-01-03 05:43:55,662
2024-01-03 05:46:02,661
2024-01-03 05:48:09,660
2024-01-03 05:50:16,669
2024-01-03 05:52:23,665
2024-01-03 05:54:30,660
2024-01-03 05:56:38,655
2024-01-03 05:58:45,651
2024-01-03 06:00:52,646
2024-01-03 06:02:59,646
2024-01-03 06:05:06,656
2024-01-03 06:07:13,662
2024-01-03 06:09:20,668
2024-01-03 06:11:27,668
2024-01-03 06:13:34,668
2024-01-03 06:15:41,670
2024-01-03 06:17:48,670
2024-01-03 06:19:55,663
2024-01-03 06:22:02,665
2024-01-03 06:24:09,663
2024-01-03 06:26:16,658
2024-01-03 06:28:23,658
2024-01-03 06:30:30,664
2024-01-03 06:32:37,666
2024-01-03 06:34:44,666
2024-01-03 06:36:51,665
2024-01-03 06:38:58,663
2024-01-03 06:41:05,666
2024-01-03 06:43:12,663
2024-01-03 06:45:19,663
2024-01-03 06:47:26,721
2024-01-03 06:49:33,790
2024-01-03 06:51:40,960
2024-01-03 06:53:47,1024
2024-01-03 06:55:54,986
2024-01-03 06:58:01,974
2024-01-03 07:00:08,973
2024-01-03 07:02:15,986
2024-01-03 07:04:22,992
2024-01-03 07:06:29,984
2024-01-03 07:08:37,977
2024-01-03 07:10:44,985
2024-01-03 07:12:51,989
2024-01-03 07:14:58,992
2024-01-03 07:17:05,985
2024-01-03 07:19:12,977
2024-01-03 07:21:19,925
2024-01-03 07:23:26,908
2024-01-03 07:25:33,980
2024-01-03 07:27:40,1023
2024-01-03 07:29:47,1031
2024-01-03 07:31:54,1030
2024-01-03 07:34:01,991
2024-01-03 07:36:08,962
2024-01-03 07:38:15,941
2024-01-03 07:40:22,981
2024-01-03 07:42:29,1018
2024-01-03 07:44:36,1038
2024-01-03 07:46:43,1038
2024-01-03 07:48:50,1047
2024-01-03 07:50:57,1050
2024-01-03 07:53:04,1028
2024-01-03 07:55:11,1001
2024-01-03 07:57:18,976
2024-01-03 07:59:25,943
2024-01-03 08:01:32,931
2024-01-03 08:03:39,945
2024-01-03 08:05:46,997
2024-01-03 08:07:53,996
2024-01-03 08:10:00,970
2024-01-03 08:12:07,959
2024-01-03 08:14:14,976
2024-01-03 08:16:21,981
2024-01-03 08:18:28,956
2024-01-03 08:20:35,932
2024-01-03 08:22:43,916
2024-01-03 08:24:50,913
2024-01-03 08:26:57,906
2024-01-03 08:29:04,895
2024-01-03 08:31:11,883
2024-01-03 08:33:18,869
2024-01-03 08:35:25,855
2024-01-03 08:37:32,849
2024-01-03 08:39:39,844
2024-01-03 08:41:46,838
2024-01-03 08:43:53,838
2024-01-03 08:46:00,827
2024-01-03 08:48:07,821
2024-01-03 08:50:14,815
2024-01-03 08:52:21,809
2024-01-03 08:54:28,802
2024-01-03 08:56:35,795
2024-01-03 08:58:42,791
2024-01-03 09:00:49,785
2024-01-03 09:02:56,776
2024-01-03 09:05:03,769
2024-01-03 09:07:10,765
2024-01-03 09:09:17,759
2024-01-03 09:11:24,756
2024-01-03 09:13:31,746
2024-01-03 09:15:38,741
2024-01-03 09:17:45,729
2024-01-03 09:19:52,727
2024-01-03 09:21:59,720
2024-01-03 09:24:06,715
2024-01-03 09:26:13,712
2024-01-03 09:28:20,713
2024-01-03 09:30:27,709
2024-01-03 09:32:35,702
2024-01-03 09:34:42,703
2024-01-03 09:36:49,700
2024-01-03 09:38:56,697
2024-01-03 09:41:03,692
2024-01-03 09:43:10,690
2024-01-03 09:45:17,685
2024-01-03 09:47:24,682
2024-01-03 09:49:31,677
2024-01-03 09:51:38,676
2024-01-03 09:53:45,669
2024-01-03 09:55:52,665
2024-01-03 09:57:59,665
2024-01-03 10:00:06,660
2024-01-03 10:02:13,662
2024-01-03 10:04:20,659
2024-01-03 10:06:27,652
2024-01-03 10:08:34,646
2024-01-03 10:10:41,638
2024-01-03 10:12:48,633
2024-01-03 10:14:55,634
2024-01-03 10:17:02,631
2024-01-03 10:19:09,634
2024-01-03 10:21:16,632
2024-01-03 10:23:23,625
2024-01-03 10:25:30,625
2024-01-03 10:27:37,626
2024-01-03 10:29:44,627
2024-01-03 10:31:51,617
2024-01-03 10:33:58,614
2024-01-03 10:36:05,617
2024-01-03 10:38:12,610
2024-01-03 10:40:19,614
2024-01-03 10:42:26,614
2024-01-03 10:44:33,612
2024-01-03 10:46:41,611
2024-01-03 10:48:48,610
2024-01-03 10:50:55,611
2024-01-03 10:53:02,608
2024-01-03 10:55:09,604
2024-01-03 10:57:16,607
2024-01-03 10:59:23,609
2024-01-03 11:01:30,601
2024-01-03 11:03:37,601
2024-01-03 11:05:44,599
2024-01-03 11:07:51,599
2024-01-03 11:09:58,598
2024-01-03 11:12:05,603
2024-01-03 11:14:12,603
2024-01-03 11:16:19,601
2024-01-03 11:18:26,597
2024-01-03 11:20:33,596
2024-01-03 11:22:40,598
2024-01-03 11:24:47,596
2024-01-03 11:26:54,598
2024-01-03 11:29:01,596
2024-01-03 11:31:08,589
2024-01-03 11:33:15,583
2024-01-03 11:35:22,589
2024-01-03 11:37:29,588
2024-01-03 11:39:36,591
2024-01-03 11:41:43,591
2024-01-03 11:43:50,590
2024-01-03 11:45:57,593
2024-01-03 11:48:04,591
2024-01-03 11:50:11,594
2024-01-03 11:52:16,590
2024-01-03 11:54:24,588
2024-01-03 11:56:31,584
2024-01-03 11:58:38,586
2024-01-03 12:00:45,591
2024-01-03 12:02:52,589
2024-01-03 12:04:59,591
2024-01-03 12:07:06,590
2024-01-03 12:09:13,592
2024-01-03 12:11:20,594
2024-01-03 12:13:27,591
2024-01-03 12:15:34,595
2024-01-03 12:17:41,597
2024-01-03 12:19:48,597
2024-01-03 12:21:55,598
2024-01-03 12:24:02,592
2024-01-03 12:26:09,592
2024-01-03 12:28:16,591
2024-01-03 12:30:23,590
2024-01-03 12:32:30,592
2024-01-03 12:34:37,591
2024-01-03 12:36:44,594
2024-01-03 12:38:51,604
2024-01-03 12:40:58,602
2024-01-03 12:43:05,599
2024-01-03 12:45:12,596
2024-01-03 12:47:19,595
2024-01-03 12:49:26,595
2024-01-03 12:51:33,595
2024-01-03 12:53:40,597
2024-01-03 12:55:47,603
2024-01-03 12:57:54,599
2024-01-03 13:00:01,602
2024-01-03 13:02:08,599
2024-01-03 13:04:15,604
2024-01-03 13:06:22,603
2024-01-03 13:08:30,604
2024-01-03 13:10:37,606
2024-01-03 13:12:44,606
2024-01-03 13:14:51,602
2024-01-03 13:16:58,606
2024-01-03 13:19:05,599
2024-01-03 13:21:12,601
2024-01-03 13:23:19,607
2024-01-03 13:25:26,599
2024-01-03 13:27:33,603
2024-01-03 13:29:40,604
2024-01-03 13:31:47,603
2024-01-03 13:33:54,601
2024-01-03 13:36:01,600
2024-01-03 13:38:08,595
2024-01-03 13:40:15,594
2024-01-03 13:42:22,594
2024-01-03 13:44:29,595
2024-01-03 13:46:36,592
2024-01-03 13:48:43,589
2024-01-03 13:50:50,586
2024-01-03 13:52:57,590
2024-01-03 13:55:04,595
2024-01-03 13:57:11,592
2024-01-03 13:59:18,591
2024-01-03 14:01:25,589
2024-01-03 14:03:32,591
2024-01-03 14:05:39,586
2024-01-03 14:07:46,579
2024-01-03 14:09:53,580
2024-01-03 14:12:00,577
2024-01-03 14:14:07,577
2024-01-03 14:16:14,569
2024-01-03 14:18:21,569
2024-01-03 14:20:29,574
2024-01-03 14:22:36,573
2024-01-03 14:24:43,568
2024-01-03 14:26:50,568
2024-01-03 14:28:57,566
2024-01-03 14:31:04,570
2024-01-03 14:33:11,574
2024-01-03 14:35:18,575
2024-01-03 14:37:25,574
2024-01-03 14:39:32,574
2024-01-03 14:41:39,572
2024-01-03 14:43:46,575
2024-01-03 14:45:53,572
2024-01-03 14:48:00,571
2024-01-03 14:50:07,569
2024-01-03 14:52:14,565
2024-01-03 14:54:21,563
2024-01-03 14:56:28,564
2024-01-03 14:58:35,564
2024-01-03 15:00:42,567
2024-01-03 15:02:49,562
2024-01-03 15:04:56,565
2024-01-03 15:07:03,563
2024-01-03 15:09:10,561
2024-01-03 15:11:17,561
2024-01-03 15:13:24,557
2024-01-03 15:15:31,557
2024-01-03 15:17:38,555
2024-01-03 15:19:45,553
2024-01-03 15:21:52,555
2024-01-03 15:23:59,551
2024-01-03 15:26:06,553
2024-01-03 15:28:13,551
2024-01-03 15:30:20,549
2024-01-03 15:32:27,552
2024-01-03 15:34:35,553
2024-01-03 15:36:42,556
2024-01-03 15:38:49,553
2024-01-03 15:40:56,557
2024-01-03 15:43:03,551
2024-01-03 15:45:10,544
2024-01-03 15:47:17,548
